what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1296091865833
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1296091865833
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1296091865833
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1296091865833
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1296091865833
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1296091865833
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1296091865833
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1296091865833
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1296091865833
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1296091865833
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1296091865833
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1296091865833
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1296091865833
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1296091865833
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1296091865833
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1296091865833
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1296091865833
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1296091865833
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1296091865833
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1296091865833
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296091865848
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1296091865848
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1296091865848
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1296091865848
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296091865848
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1296091865848
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1296091865848
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1296091865848
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296091865848
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1296091865848
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296091865848
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296091865848
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1296091865848
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1296091865848
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1296091865848
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296091865848
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1296091865848
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1296091865848
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1296091865848
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1296091865848
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1296091865864
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1296091865864
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1296091865864
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1296091865864
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1296091865864
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1296091865864
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1296091865864
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1296091865864
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1296091865864
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1296091865864
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1296091865864
os,sysinfo,,,"win32",1296091865864
arch,sysinfo,,,"x86_64",1296091865864
ws,sysinfo,,,"win32",1296091865864
locale,sysinfo,,,"en_NZ",1296091865864
processors,sysinfo,,,"2",1296091865864
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1296091865864
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1296091865864
java.specification.name,sysinfo,,,"Java Platform API Specification",1296091865864
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296091865864
java.specification.version,sysinfo,,,"1.6",1296091865864
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296091865864
java.version,sysinfo,,,"1.6.0_22",1296091865864
java.vm.info,sysinfo,,,"mixed mode",1296091865864
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1296091865864
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296091865864
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296091865864
java.vm.specification.version,sysinfo,,,"1.0",1296091865864
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1296091865864
java.vm.version,sysinfo,,,"17.1-b03",1296091865864
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296091866004
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296091866035
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1296091866067
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1296091867717
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1296091867748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091868403
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296091876468
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1296091876484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091876749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091886000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091901631
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296091902598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091905219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091907107
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1296091907138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091911943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091914532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091917871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091925296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091928994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091932550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091937449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091974499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296091974514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296091974514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091985263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296091985388
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296091985434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092005746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092032734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296092032734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092038724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092073637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296092073637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296092073637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092077865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092077989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092088301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092181511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296092181511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1296092181511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092187611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092208156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296092208187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092213866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092236625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092236672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092238279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092242772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092250303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092250319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092251411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092251848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092254718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092254734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092255670
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1296092259336
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296092259414
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296092259538
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296092260350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092263813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092266512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092266558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092266652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092270661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092272752
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1296092306167
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1296092306229
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296092306292
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296092307072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092307259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092362480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092391747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092453008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296092468920
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093061357
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093075755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093080077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093095318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093095443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093150979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093151509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093171056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093171290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093381624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093382716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093391608
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093393293
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1296093401217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093410188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093421217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296093423292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093428128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093431809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093431887
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093443634
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093444617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093446676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093475864
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296093495442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093501775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093523506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093528919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093528997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093556578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093576484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093591195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093595953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093603721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093639914
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296093642066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093654453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093679694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093683828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093686807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093704841
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093715277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093735245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093754215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093767335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093769300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093803807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296093806912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093812153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093819908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093821047
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093822952
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093828614
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1296093828786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093831173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093833903
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093834652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093837007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093843871
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093845322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093846664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093851593
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093852248
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093853403
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093854963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093858551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093861000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093861250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093863293
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093874151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093878394
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093882357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093882591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093883963
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093889408
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093890203
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093890687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093891717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093894244
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093895367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093897972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093919251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093919469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093928954
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093929718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093937237
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093940108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093940498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093947112
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093947143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093949686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093949906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093951560
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093957551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093959641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093961263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093961529
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093962823
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093970733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296093973447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093975272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093975491
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296093976614
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296093986426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093987706
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093989874
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296093991028
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296093992495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296094007275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296094007306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296094008960
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296094012080
